"url","News Date","News Title","News Title_link","News Summary"
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Minggu, 01 April 2018 - 19:01 WIB","Kementerian PUPR Kejar Penyelesaian Jalan Pansela Jawa","https://ekbis.sindonews.com/read/1294339/34/kementerian-pupr-kejar-penyelesaian-jalan-pansela-jawa-1522582157","Kementerian PUPR saat ini tengah menyelesaikan pembangunan jalan Lintas Pantai Selatan (Pansela) Jawa yang dulu dikenal dengan nama Jalan Lintas Selatan."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Sabtu, 24 Maret 2018 - 11:39 WIB","Bank KEB Hana-Kementerian PUPR Salurkan KPR Bersubidi","https://ekbis.sindonews.com/read/1292276/178/bank-keb-hana-kementerian-pupr-salurkan-kpr-bersubidi-1521838185","Kerja sama Bank KEB Hana dan Kementerian PUPR dilakukan dalam bentuk joint financing, yakni 90% porsi dana dari Kementerian PUPR, 10% berasal dari bank pelaksana."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Jum'at, 23 Maret 2018 - 05:04 WIB","Tantangan Infrastruktur di Kawasan Wisata Strategis Nasional","https://ekbis.sindonews.com/read/1291949/34/tantangan-infrastruktur-di-kawasan-wisata-strategis-nasional-1521732493","Kementerian PUPR menargetkan tol Medan-Kualanamu-Tebing Tinggi sepanjang 61,7 km akan rampung pada tahun 2018 ini."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Kamis, 22 Maret 2018 - 21:54 WIB","Kementerian PUPR Kaji Beragam Program Solusi Berbasis Alam","https://ekbis.sindonews.com/read/1291923/34/kementerian-pupr-kaji-beragam-program-solusi-berbasis-alam-1521726539","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mengkaji serangkaian program solusi berbasis alam dalam berbagai proyek pembangunan"
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Minggu, 11 Maret 2018 - 14:30 WIB","Pemerintah Buka Pintu untuk Investor yang Ingin Bangun Bendungan","https://ekbis.sindonews.com/read/1288701/34/pemerintah-buka-pintu-untuk-investor-yang-ingin-bangun-bendungan-1520743899","Kementerian PUPR membuka kesempatan bermitra dengan investor yang berminat membangun bendungan dengan potensi pembangkit listrik tenaga air."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Minggu, 11 Maret 2018 - 12:30 WIB","Kementerian PUPR Terus Tambah Pasokan Rumah untuk MBR","https://ekbis.sindonews.com/read/1288686/179/kementerian-pupr-terus-tambah-pasokan-rumah-untuk-mbr-1520739980","Ditjen Penyediaan Perumahan Kementerian Pekerjaan Umum dan Perumahan Rakyat terus menambah pasokan rumah, terutama bagi masyarakat berpenghasilan rendah."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Jum'at, 09 Maret 2018 - 07:00 WIB","60 KK Dambakan Pembangunan Jembatan","https://daerah.sindonews.com/read/1288156/194/60-kk-dambakan-pembangunan-jembatan-1520552964","Dinas PUPR Kabupaten Bintan, Kepulauan Riau belum menganggarkan rehabilitasi jembatan kayu Kampung Belak, Desa Penaga, Kecamatan Teluk Bintan."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Jum'at, 02 Maret 2018 - 20:07 WIB","Dinas PUPR Tegaskan Jalan Pohon Pisang Diperbaiki Tahun Ini","https://daerah.sindonews.com/read/1286470/21/dinas-pupr-tegaskan-jalan-pohon-pisang-diperbaiki-tahun-ini-1519996043","Dinas PUPR Kabupaten Bandung Barat menegaskan akan memperbaiki jalan yang ditanami pohon pisang di Desa Mekar Jaya, Kecamatan Cihampelas, tahun ini."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Kamis, 01 Maret 2018 - 18:37 WIB","Perbaikan Jalan dan Pedestrian, Pemkot Depok Gelontorkan Rp22 M","https://metro.sindonews.com/read/1286171/171/perbaikan-jalan-dan-pedestrian-pemkot-depok-gelontorkan-rp22-m-1519904236","Dinas PUPR Kota Depok akan melakukan perbaikan jalan dan pedestrian pada tahun 2018 dengan anggaran Rp22 miliar."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Selasa, 27 Februari 2018 - 15:07 WIB","Lolos Audit, Proyek Tol BORR Seksi IIB Kembali Dilanjutkan","https://metro.sindonews.com/read/1285508/171/lolos-audit-proyek-tol-borr-seksi-iib-kembali-dilanjutkan-1519718830","Proyek lanjutan pembangunan Tol Bogor Ring Road (BORR) seksi IIB Kedungbadak-Yasmin yang sempat dihentikan sementara Kemen PUPR, akhirnya kembali dilanjutkan."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Kamis, 22 Februari 2018 - 19:17 WIB","Pembangunan 32 Jalan Tol dan 4 LRT Dievaluasi","https://ekbis.sindonews.com/read/1284357/34/pembangunan-32-jalan-tol-dan-4-lrt-dievaluasi-1519301374","Dirjen Bina Konstruksi Kementerian PUPR, Syarif Burhanuddin mengatakan ada tujuh kriteria bagi proyek elevated yang pembangunannya dihentikan sementara."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Kamis, 22 Februari 2018 - 17:15 WIB","Pembangunan Proyek Infrastruktur Normal Dua Pekan Lagi","https://ekbis.sindonews.com/read/1284330/34/pembangunan-proyek-infrastruktur-normal-dua-pekan-lagi-1519293629","Kementerian PUPR menyatakan bahwa pembangunan proyek infrastruktur, khususnya yang di atas tanah (elevated) akan kembali normal dua pekan lagi."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Selasa, 20 Februari 2018 - 19:38 WIB","Anies Minta Penjelasan Menteri PUPR soal Moratorium Proyek LRT","https://metro.sindonews.com/read/1283715/170/anies-minta-penjelasan-menteri-pupr-soal-moratorium-proyek-lrt-1519130317","Gubernur DKI Jakarta Anies Baswedan mengatakan, proyek elevated yang dibangun Pemprov DKI Jakarta saat ini hanya untuk LRT Kelapa Gading-Velodrome."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Selasa, 20 Februari 2018 - 14:26 WIB","Pertaruhkan Nyawa demi Kebut Infrastruktur","https://nasional.sindonews.com/read/1283601/17/pertaruhkan-nyawa-demi-kebut-infrastruktur-1519111569","Kementerian PUPR melalui Komite Keselamatan Konstruksi harus segera menuntaskan audit pembangunan infrastruktur di seluruh wilayah Indonesia yang sedang berlangsung."
"https://search.sindonews.com/search/120?type=artikel&q=pupr","Selasa, 20 Februari 2018 - 13:38 WIB","Jokowi Minta Proyek Infrastruktur Dievaluasi Total","https://nasional.sindonews.com/read/1283582/15/jokowi-minta-proyek-infrastruktur-dievaluasi-total-1519108578","Presiden Jokowi menyoroti kasus kecelakaan pada proyek pembangunan infrastruktur yang ditangani Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR)."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Kamis, 15 Februari 2018 - 20:04 WIB","Program Padat Karya Tunai PUPR Sasar Pulau Seram","https://ekbis.sindonews.com/read/1282475/34/program-padat-karya-tunai-pupr-sasar-pulau-seram-1518692420","Kementerian PUPR melaksanakan Program Padat Karya Tunai (PKT) irigasi di Desa Gemba Waimital, Kabupaten Seram Bagian Barat, Pulau Seram, Maluku."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Kamis, 15 Februari 2018 - 10:35 WIB","Pemerintah Pastikan BTN Akan Kembali Salurkan KPR Skema FLPP","https://ekbis.sindonews.com/read/1282329/179/pemerintah-pastikan-btn-akan-kembali-salurkan-kpr-skema-flpp-1518665674","Kementerian PUPR mengatakan bahwa Bank BTN akan kembali menyediakan KPR melalui skema Fasilitas Likuiditas Pembiayaan Perumahan (FLPP) tahun ini."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Rabu, 14 Februari 2018 - 00:02 WIB","Anggaran Pembangunan Bundaran Simpang Batu 16 Rp11,5 M","https://daerah.sindonews.com/read/1281922/194/anggaran-pembangunan-bundaran-simpang-batu-16-rp11-5-m-1518536214","Pemerintah Kabupaten Bintan melalui Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) akan melakukan penataan Simpang Batu 16 arah jalan Lintas Barat."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Sabtu, 10 Februari 2018 - 17:19 WIB","Kementerian PUPR Revitalisasi Kawasan Adat Saribu Rumah Gadang","https://ekbis.sindonews.com/read/1281043/34/kementerian-pupr-revitalisasi-kawasan-adat-saribu-rumah-gadang-1518257945","Presiden Joko Widodo menugaskan Kementerian PUPR merevitalisasi Kawasan Kampung Adat Saribu Rumah Gadang di Kabupaten Solok Selatan, Sumatera Barat."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Jum'at, 09 Februari 2018 - 18:07 WIB","Pacu Ekonomi, PUPR Kebut Pengaspalan Jalan Akses Wisata","https://ekbis.sindonews.com/read/1280802/34/pacu-ekonomi-pupr-kebut-pengaspalan-jalan-akses-wisata-1518171242","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menargetkan menyelesaikan pengaspalan jalan akses wisata Mandeh sepanjang 43 km di 2019"
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Jum'at, 09 Februari 2018 - 16:10 WIB","Kementerian PUPR Minta Bupati Bogor Cepat Menata Kawasan Puncak","https://metro.sindonews.com/read/1280779/171/kementerian-pupr-minta-bupati-bogor-cepat-menata-kawasan-puncak-1518167432","Kementerian PUPR meminta Pemkab Bogor segera melakukan penanganan terkait PKL dan warga yang tinggal di daerah rawan longsor."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Kamis, 08 Februari 2018 - 17:05 WIB","Perbaikan Jalur Puncak yang Tertimbun Longsor Dikebut 10 Hari ke Depan","https://daerah.sindonews.com/read/1280503/21/perbaikan-jalur-puncak-yang-tertimbun-longsor-dikebut-10-hari-ke-depan-1518084319","Kementerian Pekerjaan Umum dan Perumahan Rakyat (Kemen PUPR) mulai melakukan perbaikan dan pelebaran jalur puncak, Kabupaten Bogor, Jawa Barat, yang terdampak longsor."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Rabu, 07 Februari 2018 - 19:03 WIB","Pemprov DKI Dukung Realisasi Sodetan Sungai Ciliwung","https://metro.sindonews.com/read/1280180/171/pemprov-dki-dukung-realisasi-sodetan-sungai-ciliwung-1517996327","Wagub DKI Jakarta Sandiga Uno mengaku, dirinya telah bertemu dan membicarakan proyek sodetan Sungai Ciliwung kepada Menteri PUPR Basuki Hadimuljono."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Selasa, 06 Februari 2018 - 13:41 WIB","Tinjau Longsor Puncak, Menteri PUPR Minta PKL Ditertibkan","https://metro.sindonews.com/read/1279801/170/tinjau-longsor-puncak-menteri-pupr-minta-pkl-ditertibkan-1517899274","Menteri PUPR Basuki Hadi Muljono meninjau dua titik longsor di Puncak, Bogor. Ada beberapa saran untuk segera ditanggulangi terkait jalan, tebing dan PKL."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Rabu, 31 Januari 2018 - 03:08 WIB","Menteri Basuki Bekali Cakada PDI-P Pembangunan Infrastruktur Tepat Sasaran","https://nasional.sindonews.com/read/1278103/12/menteri-basuki-bekali-cakada-pdi-p-pembangunan-infrastruktur-tepat-sasaran-1517339635","Menteri PUPR Basuki Hadimuldjono turut dihadirkan mengisi materi dalam Sekolah Partai yang diselenggarakan PDI Perjuangan untuk para calon kepala/wakil kepala daerah 2018."
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Senin, 29 Januari 2018 - 15:11 WIB","33 Ruas Tol Bakal Diresmikan Pemerintah Sepanjang 2018","https://ekbis.sindonews.com/read/1277623/34/33-ruas-tol-bakal-diresmikan-pemerintah-sepanjang-2018-1517213443","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, pemerintah akan meresmikan sebanyak 33 ruas tol pada tahun 2018"
"https://search.sindonews.com/search/132?type=artikel&q=pupr","Senin, 29 Januari 2018 - 13:15 WIB","Selidiki Kecelakaan Kerja, PUPR Bentuk Komite Keselamatan Konstruksi","https://ekbis.sindonews.com/read/1277584/34/selidiki-kecelakaan-kerja-pupr-bentuk-komite-keselamatan-konstruksi-1517206122","Kementerian PUPR memperkuat regulasi yang sudah ada terkait keselamatan di sektor jasa konstruksi dengan dibentuknya Komite Keselamatan Konstruksi (KKK)"
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Rabu, 24 Januari 2018 - 11:50 WIB","Pemprov Riau Gelontorkan Rp838 Miliar untuk Bangun Infrastruktur Jalan","https://daerah.sindonews.com/read/1276283/174/pemprov-riau-gelontorkan-rp838-miliar-untuk-bangun-infrastruktur-jalan-1516769448","Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) Provinsi Riau menyatakan bahwa pada 2017 telah membangun jalan sepanjang 148,8 kilometer."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 04 Januari 2018 - 21:11 WIB","Pemerintah Rugi Akibat Banyak Kecelakaan Proyek Infrastruktur","https://ekbis.sindonews.com/read/1271053/34/pemerintah-rugi-akibat-banyak-kecelakaan-proyek-infrastruktur-1515067864","Pemerintah melalui Kementerian PUPR mengaku rugi waktu akibat banyak kecelakaan proyek beberapa bulan terakhir."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 04 Januari 2018 - 19:35 WIB","PUPR Sebut Banyak Kecelakaan Proyek Gara-gara Human Error","https://ekbis.sindonews.com/read/1271045/34/pupr-sebut-banyak-kecelakaan-proyek-gara-gara-human-error-1515066504","Kementerian PUPR menyebutkan, banyaknya kecelakaan proyek infrastruktur beberapa bulan terakhir akibat dari kesalahan manusia atau human error."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 04 Januari 2018 - 17:01 WIB","Progres Lelang Dini Kementerian PUPR Tembus Rp13,82 Triliun","https://ekbis.sindonews.com/read/1271007/34/progres-lelang-dini-kementerian-pupr-tembus-rp13-82-triliun-1515060211","Hingga saat ini, progres lelang dini telah mencapai 2.266 paket dengan jumlah Rp13,82 triliuan atau 50%-60% dari target 6.554 paket terkontrak."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Rabu, 03 Januari 2018 - 15:40 WIB","Tol Trans Jawa Diharapkan Beroperasi Penuh Akhir 2018","https://ekbis.sindonews.com/read/1270652/34/tol-trans-jawa-diharapkan-beroperasi-penuh-akhir-2018-1514967605","Menteri PUPR Basuki Hadimuljono berharap jalan tol Trans Jawa dapat beroperasi penuh pada akhir 2018."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Rabu, 03 Januari 2018 - 15:06 WIB","Grider Jalan Tol Desari Roboh, PUPR Siapkan Sanksi","https://ekbis.sindonews.com/read/1270656/34/grider-jalan-tol-desari-roboh-pupr-siapkan-sanksi-1514967773","Menteri PUPR siap menjatuhkan sanksi terhadap konsultan yang lalai mengawasi pekerjaan proyek jalan menanggapi robohnya girder tol Depok-Antasari (Desari)"
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Rabu, 03 Januari 2018 - 12:19 WIB","Pemerintah Ingin Tol Trans Jawa Siap untuk Mudik Tahun Ini","https://ekbis.sindonews.com/read/1270594/34/pemerintah-ingin-tol-trans-jawa-siap-untuk-mudik-tahun-ini-1514956748","Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menargetkan, jalan tol Trans Jawa akan dapat tersambung tahun ini."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 28 Desember 2017 - 16:32 WIB","Diduga Korupsi Proyek Shelter Tsunami, Pejabat Kemen PUPR Dijebloskan ke Penjara","https://daerah.sindonews.com/read/1269379/174/diduga-korupsi-proyek-shelter-tsunami-pejabat-kemen-pupr-dijebloskan-ke-penjara-1514453517","Kejaksaan Negeri (Kejari) Serang menahan Ahmad Gunawan tersangka kasus dugaan korupsi proyek pembangunan tempat evakuasi sementara (TES) atau shelter di Kampung Sawah, Desa Labuan, Kecamatan Labuan, Kabupaten Pandeglang, pada 2014."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Selasa, 26 Desember 2017 - 13:56 WIB","Dorong Batam Tujuan Investasi, PUPR Bangun Flyover Laluan Madani","https://ekbis.sindonews.com/read/1268795/34/dorong-batam-tujuan-investasi-pupr-bangun-flyover-laluan-madani-1514271362","Pembangunan Flyover (FO) Simpang Jam merupakan upaya Kementerian PUPR mendukung daya saing Kota Batam sebagai kota industri dan pariwisata"
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 21 Desember 2017 - 15:01 WIB","Proyek Tol Sementara Distop, lalu-Lintas Diharapkan Lancar","https://ekbis.sindonews.com/read/1267695/34/proyek-tol-sementara-distop-lalu-lintas-diharapkan-lancar-1513842730","Kementerian PUPR memastikan pengerjaan sejumlah proyek di ruas tol untuk sementara dihentikan guna mendukung kelancaran selama Natal dan Tahun Baru."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Jum'at, 08 Desember 2017 - 17:56 WIB","Kementerian PUPR Tambah Kapasitas Pengadaan Air Baku","https://ekbis.sindonews.com/read/1264048/34/kementerian-pupr-tambah-kapasitas-pengadaan-air-baku-1512729566","Direktorat Jenderal Sumber Daya Air Kementerian PUPR terus menggenjot proyek penyediaan infrastruktur air minum."
"https://search.sindonews.com/search/144?type=artikel&q=pupr","Kamis, 07 Desember 2017 - 18:01 WIB","Perolehan Pajak Jeblok, Pemkot Bekasi Akan Bongkar Reklame Bodong","https://metro.sindonews.com/read/1263762/171/perolehan-pajak-jeblok-pemkot-bekasi-akan-bongkar-reklame-bodong-1512644501","Kepala Dinas PUPR Kota Bekasi, Tri Adhianto menambahkan, seluruh reklame yang terbukti tidak melakukan pembayaran pajak petugas langsung menindak tegas."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Kamis, 07 Desember 2017 - 13:38 WIB","Penerimaan Pajak Reklame Jeblok, Pemkot Bekasi Salahkan Proyek Pembangunan","https://metro.sindonews.com/read/1263680/171/penerimaan-pajak-reklame-jeblok-pemkot-bekasi-salahkan-proyek-pembangunan-1512630045","Kepala Bidang Tata Bangunan, Dinas PUPR Kota Bekasi, Dzikron mengatakan, banyak reklame yang seharusnya meraih PAD tetapi lokasi itu ditertibkan demi kepentingan proyek pembangunan."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Rabu, 06 Desember 2017 - 23:05 WIB","Kementerian PUPR-Sinar Mas Land Gelar Bazaar","https://ekbis.sindonews.com/read/1263541/34/kementerian-pupr-sinar-mas-land-gelar-bazaar-1512576330","Sinar Mas Land memiliki komitmen untuk bermitra dengan berbagai institusi dalam rangka Program CSR untuk masyarakat golongan bawah."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Rabu, 06 Desember 2017 - 18:04 WIB","Sinar Mas Land Dukung Bazar Rakyat Kementerian PUPR","https://ekbis.sindonews.com/read/1263460/34/sinar-mas-land-dukung-bazar-rakyat-kementerian-pupr-1512558283","Sinar Mas Land mendukung bazar rakyat dalam rangka Hari Bhakti PU ke-72 di Kementerian PUPR dengan menjual minyak goreng Filma dengan harga terjangkau."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Selasa, 05 Desember 2017 - 22:06 WIB","Rusunawa Kelas Lajang Sudah Tak Laku Lagi","https://ekbis.sindonews.com/read/1263196/179/rusunawa-kelas-lajang-sudah-tak-laku-lagi-1512475772","Kementerian PUPR menyatakan Rusunawa kelas lajang atau tipe studio sudah tidak laku lagi, karena itu akan membangun Rusunawa kelas keluarga yaitu tipe 36."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Selasa, 05 Desember 2017 - 19:33 WIB","Target Realisasikan Sejuta Rumah, Ini Empat Cara PUPR","https://ekbis.sindonews.com/read/1263192/179/target-realisasikan-sejuta-rumah-ini-empat-cara-pupr-1512475401","Kementerian PUPR ingin merealisasikan target program sejuta rumah melalui percepatan regulasi, pinjaman luar negeri, landbank, dan kerja sama dengan pegembang."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Selasa, 05 Desember 2017 - 15:17 WIB","Realisasi Program Sejuta Rumah Baru Capai 765 Ribu Unit","https://ekbis.sindonews.com/read/1263101/34/realisasi-program-sejuta-rumah-baru-capai-765-ribu-unit-1512461813","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mengungkapkan, realisasi program sejuta rumah per hari ini sudah mencapai 765 ribu unit"
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Senin, 04 Desember 2017 - 23:30 WIB","Anggaran Proyek Jalan Lintas Timur Bintan Tahun Depan Rp18 M","https://daerah.sindonews.com/read/1262945/194/anggaran-proyek-jalan-lintas-timur-bintan-tahun-depan-rp18-m-1512401732","Dinas PUPR Kabupaten Bintan akan melanjutkan pengerjaan proyek Jalan Lintas Timur yang menghubungkan Batu 16 Toapaya dengan Batu 23 Jalan Korindo, Bintan Timur."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Selasa, 28 November 2017 - 11:08 WIB","Tinjau Lokasi Aquatik Asian Games, Sandi Apresiasi Kemen PUPR","https://metro.sindonews.com/read/1261210/171/tinjau-lokasi-aquatik-asian-games-sandi-apresiasi-kemen-pupr-1511842079","Wakil Gubernur DKI Jakarta Sandiaga Uno mengapresiasi kinerja Kemen PUPR terkait pembangunan tempat perlombaan cabang olahraga Aquatik di GBK Senayan."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Senin, 06 November 2017 - 10:50 WIB","Program Padat Karya Akan Menyerap 263.000 Tenaga Kerja","https://ekbis.sindonews.com/read/1254827/34/program-padat-karya-akan-menyerap-263-000-tenaga-kerja-1509940190","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mengalokasikan anggaran Rp11,2 triliun dari total anggaran Rp107,3 triliun pada 2018."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Minggu, 05 November 2017 - 15:04 WIB","Layanan Sanitasi Akan Ditingkatkan dari Sabang Sampai Merauke","https://ekbis.sindonews.com/read/1254627/34/layanan-sanitasi-akan-ditingkatkan-dari-sabang-sampai-merauke-1509863038","Guna meningkatkan kualitas hidup masyarakat, pemerintah melalui Kementerian PUPR berkomitmen untuk meningkatkan layanan sanitasi dari Sabang hingga Merauke."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Minggu, 05 November 2017 - 15:01 WIB","Program Padat Karya Kementerian PUPR Akan Serap 263.646 Pekerja","https://ekbis.sindonews.com/read/1254624/34/program-padat-karya-kementerian-pupr-akan-serap-263-646-pekerja-1509861661","Dukung program padat karya cash, Kementerian PUPR mengalokasikan anggaran Rp11,2 triliun pada 2018 dengan perkiraan serapan 263.646 tenaga kerja. ."
"https://search.sindonews.com/search/156?type=artikel&q=pupr","Jum'at, 03 November 2017 - 18:37 WIB","Tarif Masih Dibahas, Tol Becakayu Digratiskan Selama Tiga Pekan","https://metro.sindonews.com/read/1254259/171/tarif-masih-dibahas-tol-becakayu-digratiskan-selama-tiga-pekan-1509709055","Operator jalan tol, PT Kresna Kusuma Dyandra Marga (KKDM) hingga kini masih menunggu Surat Keputusan (SK) Menteri PUPR terkait penetapan tarif."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Minggu, 29 Oktober 2017 - 16:51 WIB","Menteri Basuki: Infrastruktur Jadi Pilar Peningkatan Daya Saing","https://ekbis.sindonews.com/read/1252669/34/menteri-basuki-infrastruktur-jadi-pilar-peningkatan-daya-saing-1509270684","Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan, pembangunan semata mengejar ketertinggalan Indonesia dari negara lain."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Jum'at, 27 Oktober 2017 - 17:37 WIB","Anggaran Kereta Cepat Jakarta-Surabaya Bisa Bengkak jika Molor","https://ekbis.sindonews.com/read/1252249/34/anggaran-kereta-cepat-jakarta-surabaya-bisa-bengkak-jika-molor-1509097796","Kementerian PUPR menyatakan, anggaran pembangunan kereta cepat Jakarta-Surabaya bisa membengkak jika tidak segera dibangun."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Jum'at, 27 Oktober 2017 - 16:06 WIB","Hutama Karya Diminta Percepat Garap Tol Padang-Pekanbaru","https://ekbis.sindonews.com/read/1252209/34/hutama-karya-diminta-percepat-garap-tol-padang-pekanbaru-1509092990","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) meminta PT Hutama Karya untuk mempercepat penggarapan tol Padang-Pekanbaru."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Jum'at, 27 Oktober 2017 - 06:06 WIB","Kementerian PUPR Jadikan Pontianak Kota Percontohan 100% Akses Air","https://ekbis.sindonews.com/read/1252025/34/kementerian-pupr-jadikan-pontianak-kota-percontohan-100-akses-air-1509032620","Kementerian Pekerjaan Umum dan Perumahan Rakyat menargetkan 100% akses air bersih bisa terlayani ke masyarakat di Pontianak pada tahun 2019."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Kamis, 26 Oktober 2017 - 15:32 WIB","Kementerian PUPR Topang Pengembangan Potensi Wisata Daerah","https://ekbis.sindonews.com/read/1251876/34/kementerian-pupr-topang-pengembangan-potensi-wisata-daerah-1509004842","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) siap mendukung pengembangan potensi wisata di daerah dengan memperlebar akses jalan"
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Kamis, 26 Oktober 2017 - 13:59 WIB","Menteri PUPR Akan Bikin Bandara New Yogya dan Borobudur Terintegrasi","https://ekbis.sindonews.com/read/1251849/34/menteri-pupr-akan-bikin-bandara-new-yogya-dan-borobudur-terintegrasi-1509000644","Kementerian PUPR akan membuat Bandara New Yogyakarta Internasional Airport (NYIA) di Kabupaten Kulonprogo DIY, langsung terintegrasi dengan Wisata Candi Borobudur"
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Rabu, 25 Oktober 2017 - 07:17 WIB","Krisis Air Bersih, Kementerian PUPR Nilai Pemkot Bogor Plin-plan","https://metro.sindonews.com/read/1251404/171/krisis-air-bersih-kementerian-pupr-nilai-pemkot-bogor-plin-plan-1508867570","Krisis air bersih yang belakangan ini melanda di Bogor tak hanya akibat cuaca dan peristiwa kebocoran. Kapasitas produksi air menjadi salah satu faktor."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Minggu, 22 Oktober 2017 - 11:00 WIB","Antisipasi Masalah, Menteri PUPR Cek Progres Bendungan Kuningan","https://ekbis.sindonews.com/read/1250586/34/antisipasi-masalah-menteri-pupr-cek-progres-bendungan-kuningan-1508644193","Menteri PUPR Basuki Hadimuljono melakukan kunjungan kerja (kunker) ke Cirebon untuk mengecek perkembangan proyek Bendungan Kuningan dan Cipanas."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Jum'at, 20 Oktober 2017 - 08:02 WIB","13 Kecamatan di Kabupaten Bekasi Rawan Banjir","https://metro.sindonews.com/read/1249992/171/13-kecamatan-di-kabupaten-bekasi-rawan-banjir-1508426488","Dinas PUPR Kabupaten Bekasi mencatat ada 13 kecamatan rawan banjir setiap musim hujan tiba karena berada di bantaran Kali Cikarang, dan CBL dan Citarum."
"https://search.sindonews.com/search/168?type=artikel&q=pupr","Selasa, 17 Oktober 2017 - 22:06 WIB","PUPR Bakal Lelang Dini Proyek Infrastruktur 2018","https://ekbis.sindonews.com/read/1249241/34/pupr-bakal-lelang-dini-proyek-infrastruktur-2018-1508245965","Kementerian Pekarjaan Umum dan Perumaham Rakyat (PUPR) akan melakukan lelang dini proyek infrastruktur di dalam Anggaran Pendapatan Belanja Negara (APBN) 2018"
