url;Pos Rel Image;Pos Rel Image_alt;Pos Rel Image_link;Fbo;Fbo_link;Grey2pt5;Grey
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tangki-air-dari-pupr_20181001_010749.jpg;tangki-air-dari-pupr_20181001_010749.jpg;http://www.tribunnews.com/regional/2018/10/01/kementerian-pupr-kirimkan-alat-berat-dan-sanitasi-di-palu;Kementerian PUPR Kirimkan Alat Berat dan Sanitasi di Palu;http://www.tribunnews.com/regional/2018/10/01/kementerian-pupr-kirimkan-alat-berat-dan-sanitasi-di-palu;Tim Kementerian PUPR juga telah melakukan survey lokasi-lokasi yang berpotensi sebagai sumber air baku para pengungsi;Senin, 1 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180930_101241.jpg;kementerian-pupr_20180930_101241.jpg;http://www.tribunnews.com/nasional/2018/09/30/atasi-banjir-semarang-kementerian-pupr-targetkan-bendung-karet-kbb-rampung-januari-2019;Atasi Banjir Semarang, Kementerian PUPR Targetkan Bendung Karet KBB Rampung Januari 2019;http://www.tribunnews.com/nasional/2018/09/30/atasi-banjir-semarang-kementerian-pupr-targetkan-bendung-karet-kbb-rampung-januari-2019;Kementerian PUPR melalui Balai Besar Wilayah Sungai (BBWS) Pemali Juana tengah menyelesaikan pembangunan sejumlah infrastruktur pengendali banjir;Minggu, 30 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180925_100127.jpg;pupr_20180925_100127.jpg;http://www.tribunnews.com/nasional/2018/09/25/generasi-milenial-dominasi-sayembara-desain-rumah-tapak-dan-rusun-bersubsidi-kementerian-pupr;Generasi Milenial Dominasi Sayembara Desain Rumah Tapak dan Rusun Bersubsidi Kementerian PUPR;http://www.tribunnews.com/nasional/2018/09/25/generasi-milenial-dominasi-sayembara-desain-rumah-tapak-dan-rusun-bersubsidi-kementerian-pupr;Kementerian PUPR memberikan penghargaan kepada para pemenang Sayembara Desain Rumah Tapak dan Rumah Susun Bersubsidi 2018.;Selasa, 25 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180925_095711.jpg;pupr_20180925_095711.jpg;http://www.tribunnews.com/nasional/2018/09/25/integrasi-transaksi-tol-jorr-berlaku-efektif-29-september-2018-pukul-0000-wib;Integrasi Transaksi Tol JORR Berlaku Efektif 29 September 2018 Pukul 00.00 WIB;http://www.tribunnews.com/nasional/2018/09/25/integrasi-transaksi-tol-jorr-berlaku-efektif-29-september-2018-pukul-0000-wib;Pemerintah terus mendorong terwujudnya sistem transportasi nasional yang efektif dan efisien untuk memperlancar mobilitas manusia, barang dan jasa.;Selasa, 25 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pembangunan-jalan-paralel-perbatasan_20180921_173617.jpg;pembangunan-jalan-paralel-perbatasan_20180921_173617.jpg;http://www.tribunnews.com/nasional/2018/09/21/kementerian-pupr-terus-tingkatkan-konektivitas-kawasan-perbatasan;Kementerian PUPR Terus Tingkatkan Konektivitas Kawasan Perbatasan;http://www.tribunnews.com/nasional/2018/09/21/kementerian-pupr-terus-tingkatkan-konektivitas-kawasan-perbatasan;Kementerian PUPR ecara bertahap terus melanjutkan pembangunan jalan paralel perbatasan di Kalimantan, NTT, dan Papua.;Jumat, 21 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jembatan-suramadu-padat-tradisi-toron_20180821_200747.jpg;jembatan-suramadu-padat-tradisi-toron_20180821_200747.jpg;http://www.tribunnews.com/bisnis/2018/09/21/ruas-tol-jembatan-suramadu-dipertimbangkan-jadi-jalan-non-tol;Ruas Tol Jembatan Suramadu Dipertimbangkan Jadi Jalan Non Tol;http://www.tribunnews.com/bisnis/2018/09/21/ruas-tol-jembatan-suramadu-dipertimbangkan-jadi-jalan-non-tol;Namun untuk menuju ke sana, pemerintah masih memerlukan pembahasan lebih dalam karena berkaitan dengan pengembalian investasi jembatan Suramadu.;Jumat, 21 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kerjasama-kemen-pupr-dengan-korea-selatan_20180921_091958.jpg;kerjasama-kemen-pupr-dengan-korea-selatan_20180921_091958.jpg;http://www.tribunnews.com/nasional/2018/09/21/kementerian-pupr-dan-korean-water-tandatangani-mou-kerjasama-manajemen-sumber-daya-air;Kementerian PUPR dan Korean Water Tandatangani MoU Kerjasama Manajemen Sumber Daya Air;http://www.tribunnews.com/nasional/2018/09/21/kementerian-pupr-dan-korean-water-tandatangani-mou-kerjasama-manajemen-sumber-daya-air;Kunjungan kerja Menteri PUPR ke Republik Korea selama tiga hari (16-18 Sept 2018) semakin mempererat kerjasama kedua negara khususnya di bidang infras;Jumat, 21 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr-dan-korea-water_20180920_105421.jpg;pupr-dan-korea-water_20180920_105421.jpg;http://www.tribunnews.com/bisnis/2018/09/20/kementerian-pupr-dan-korea-water-sepakati-kerjasama-manajemen-sumber-daya-air;Kementerian PUPR dan Korea Water Sepakati Kerjasama Manajemen Sumber Daya Air;http://www.tribunnews.com/bisnis/2018/09/20/kementerian-pupr-dan-korea-water-sepakati-kerjasama-manajemen-sumber-daya-air;Kementerian Pekerjaan Umum dan Perumahan Rakyat menyepakati kerja sama dengan lembaga Pemerintah Korea Selatan;Kamis, 20 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/terowongan_20180919_092318.jpg;terowongan_20180919_092318.jpg;http://www.tribunnews.com/nasional/2018/09/19/kementerian-pupr-terus-dorong-inovasi-teknologi-pembangunan-terowongan;Kementerian PUPR Terus Dorong Inovasi Teknologi Pembangunan Terowongan;http://www.tribunnews.com/nasional/2018/09/19/kementerian-pupr-terus-dorong-inovasi-teknologi-pembangunan-terowongan;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) terus mendorong inovasi teknologi terowongan.;Rabu, 19 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tol-jorr-2_20180917_091508.jpg;tol-jorr-2_20180917_091508.jpg;http://www.tribunnews.com/nasional/2018/09/17/tol-jorr-2-ditargetkan-beroperasi-2019-memperlancar-mobilitas-komuter-dan-memangkas-biaya-logistik;Tol JORR 2 Ditargetkan Beroperasi 2019, Memperlancar Mobilitas Komuter dan Memangkas Biaya Logistik;http://www.tribunnews.com/nasional/2018/09/17/tol-jorr-2-ditargetkan-beroperasi-2019-memperlancar-mobilitas-komuter-dan-memangkas-biaya-logistik;Menteri PUPR Basuki Hadimuljono mengatakan rampungnya tol Jakarta Outer Ring Road 2 (JORR 2) akan memberikan manfaat bagi kelancara mobilitas komuter;Senin, 17 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/asian-para-games-2018_20180914_151556.jpg;asian-para-games-2018_20180914_151556.jpg;http://www.tribunnews.com/nasional/2018/09/14/dukung-asian-para-games-2018-kementerian-pupr-fokus-siapkan-wisma-atlet-kemayoran;Dukung Asian Para Games 2018, Kementerian PUPR Fokus Siapkan Wisma Atlet Kemayoran;http://www.tribunnews.com/nasional/2018/09/14/dukung-asian-para-games-2018-kementerian-pupr-fokus-siapkan-wisma-atlet-kemayoran;Kementerian PUPR tengah fokus untuk menyediakan berbagai kelengkapan dan fasilitas di Wisma Atlet Kemayoran menjelang Asian Para Games;Jumat, 14 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/panasonic-raih-penghargaan-dari-kementerian-pupr_20180914_133132.jpg;panasonic-raih-penghargaan-dari-kementerian-pupr_20180914_133132.jpg;http://www.tribunnews.com/nasional/2018/09/14/sukses-mendukung-asian-games-panasonic-raih-penghargaan-dari-kementerian-pupr;Sukses Mendukung Asian Games Panasonic Raih Penghargaan dari Kementerian PUPR;http://www.tribunnews.com/nasional/2018/09/14/sukses-mendukung-asian-games-panasonic-raih-penghargaan-dari-kementerian-pupr;di Auditorium Kementerian PUPR. Apresiasai yang dilakukan, atas kesuksesan penyelenggaraan event akbar tersebut;Jumat, 14 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/diskusi-soal-perumahan_20180909_153550.jpg;diskusi-soal-perumahan_20180909_153550.jpg;http://www.tribunnews.com/bisnis/2018/09/09/hunian-nyaman-terjangkau-dan-sesuai-preferensi-kaum-milenial-jadi-tantangan-industri-properti;Hunian Nyaman, Terjangkau, dan Sesuai Preferensi Kaum Milenial Jadi Tantangan Industri Properti;http://www.tribunnews.com/bisnis/2018/09/09/hunian-nyaman-terjangkau-dan-sesuai-preferensi-kaum-milenial-jadi-tantangan-industri-properti;Kementerian PUPR telah mengeluarkan sejumlah skema bantuan pembiayaan perumahan untuk memudahkan kaum milenial punya rumah;Minggu, 9 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/komnas-ham-bersama-kementerian-lembaga-rumuskan-parameter-kepatuhan_20180908_155910.jpg;komnas-ham-bersama-kementerian-lembaga-rumuskan-parameter-kepatuhan_20180908_155910.jpg;http://www.tribunnews.com/nasional/2018/09/08/komnas-ham-rumuskan-parameter-kepatuhan-bersama-kementerian-kementerian;Komnas HAM Rumuskan Parameter Kepatuhan Bersama Kementerian-kementerian;http://www.tribunnews.com/nasional/2018/09/08/komnas-ham-rumuskan-parameter-kepatuhan-bersama-kementerian-kementerian;Komisi Nasional Hak Asasi Manusia (Komnas HAM) bersama sejumlah kementrian lembaga mengelar pertemuan terkait tolak ukur kepatuhan di kantor Komnas HA;Sabtu, 8 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20180906_132938.jpg;basuki-hadimuljono_20180906_132938.jpg;http://www.tribunnews.com/bisnis/2018/09/06/rupiah-melemah-kementerian-pupr-tidak-akan-tunda-proyek-infrastruktur;Rupiah Melemah, Kementerian PUPR Tidak Akan Tunda Proyek Infrastruktur;http://www.tribunnews.com/bisnis/2018/09/06/rupiah-melemah-kementerian-pupr-tidak-akan-tunda-proyek-infrastruktur;Menteri PUPR Basuki Hadimuljono memastikan proyek-proyek yang ditangani Kementerian PUPR tidak dihentikan;Kamis, 6 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/teknologi-risha-pupr_20180905_094229.jpg;teknologi-risha-pupr_20180905_094229.jpg;http://www.tribunnews.com/nasional/2018/09/05/kementerian-pupr-terus-intensifkan-sosialisasi-dan-pendampingan-risha-kepada-masyarakat-ntb;Kementerian PUPR Terus Intensifkan Sosialisasi dan Pendampingan Risha Kepada Masyarakat NTB;http://www.tribunnews.com/nasional/2018/09/05/kementerian-pupr-terus-intensifkan-sosialisasi-dan-pendampingan-risha-kepada-masyarakat-ntb;Pasca kunjungan Presiden Joko Widodo meninjau penanganan bencana di Nusa Tenggara Barat, Kementerian PUPR mengintensifkan sosialisasi teknologi RISHA;Rabu, 5 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20180903_135027.jpg;basuki-hadimuljono_20180903_135027.jpg;http://www.tribunnews.com/nasional/2018/09/03/ntb-bangkit-kembali-kementerian-pupr-rehabilitasi-dan-rekonstruksi-fasilitas-publik;NTB Bangkit Kembali: Kementerian PUPR Rehabilitasi dan Rekonstruksi Fasilitas Publik;http://www.tribunnews.com/nasional/2018/09/03/ntb-bangkit-kembali-kementerian-pupr-rehabilitasi-dan-rekonstruksi-fasilitas-publik;Kementerian PUPR sudah memulai pembangunan Pasar seperti di Kecamatan Tanjung dan Pemenang agar perekonomian masyarakat cepat pulih.;Senin, 3 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-pupr-basuki-tinjau-kerusakan-gempa-di-lombok_20180903_131301.jpg;menteri-pupr-basuki-tinjau-kerusakan-gempa-di-lombok_20180903_131301.jpg;http://www.tribunnews.com/bisnis/2018/09/03/kementerian-pupr-mulai-rehabilitasi-dan-rekonstruksi-fasilitas-publik-di-lombok;Kementerian PUPR Mulai Rehabilitasi dan Rekonstruksi Fasilitas Publik di Lombok;http://www.tribunnews.com/bisnis/2018/09/03/kementerian-pupr-mulai-rehabilitasi-dan-rekonstruksi-fasilitas-publik-di-lombok;Kementerian PUPR juga membuat rumah sakit sementara agar pelayanan kesehatan bisa secara berangsur pulih seperti untuk kebutuhan pasien ICU;Senin, 3 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gallery-gbk_20180901_204505.jpg;gallery-gbk_20180901_204505.jpg;http://www.tribunnews.com/pestaasia/2018/09/01/mengintip-galeri-sejarah-perjalanan-pembangunan-stadion-utama-di-zona-5b-sugbk;Mengintip Galeri Sejarah Perjalanan Pembangunan Stadion Utama di Zona 5B SUGBK;http://www.tribunnews.com/pestaasia/2018/09/01/mengintip-galeri-sejarah-perjalanan-pembangunan-stadion-utama-di-zona-5b-sugbk;Di ruangan sekira berukuran 30x10 meter itu, pengunjung diberikan informasi pembangunan awal SUGBK;Sabtu, 1 September 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/program-satu-juta-rumah_20180825_123410.jpg;program-satu-juta-rumah_20180825_123410.jpg;http://www.tribunnews.com/nasional/2018/08/25/kementerian-pupr-targetkan-capaian-program-satu-juta-rumah-2018-lebih-tinggi-dari-tahun-lalu;Kementerian PUPR Targetkan Capaian Program Satu Juta Rumah 2018 Lebih Tinggi dari Tahun Lalu;http://www.tribunnews.com/nasional/2018/08/25/kementerian-pupr-targetkan-capaian-program-satu-juta-rumah-2018-lebih-tinggi-dari-tahun-lalu;Pada tahun 2015, capaian program satu juta rumah sebanyak 669.770 unit, tahun 2016 sebanyak 805.169 unit, dan tahun 2017 sebanyak 904.758 unit.;Sabtu, 25 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180824_094008.jpg;pupr_20180824_094008.jpg;http://www.tribunnews.com/nasional/2018/08/24/hari-perumahan-nasional-2018-momentum-wujudkan-rumah-rakyat-berkualitas;Hari Perumahan Nasional 2018: Momentum Wujudkan Rumah Rakyat Berkualitas;http://www.tribunnews.com/nasional/2018/08/24/hari-perumahan-nasional-2018-momentum-wujudkan-rumah-rakyat-berkualitas;Dirjen Penyediaan Perumahan Khalawi Abdul Hamid mengatakan desain rumah tapak dan rumah susun juga akan mengusung kearifan lokal.;Jumat, 24 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180822_084805.jpg;pupr_20180822_084805.jpg;http://www.tribunnews.com/nasional/2018/08/22/kementerian-pupr-dorong-penyelesaian-sengketa-konstruksi-melalui-dewan-sengketa;Kementerian PUPR Dorong Penyelesaian Sengketa Konstruksi Melalui Dewan Sengketa;http://www.tribunnews.com/nasional/2018/08/22/kementerian-pupr-dorong-penyelesaian-sengketa-konstruksi-melalui-dewan-sengketa;Pada umumnya penyelesaian sengketa konstruksi berujung di arbitrase atau pengadilan yang seringkali menimbulkan ketidakpastian kepada salah satu pihak;Rabu, 22 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gempa_20180820_165405.jpg;gempa_20180820_165405.jpg;http://www.tribunnews.com/nasional/2018/08/22/kementerian-pupr-latih-warga-bangun-rumah-tahan-gempa-di-lombok;Kementerian PUPR Latih Warga Bangun Rumah Tahan Gempa di Lombok;http://www.tribunnews.com/nasional/2018/08/22/kementerian-pupr-latih-warga-bangun-rumah-tahan-gempa-di-lombok;PUPR telah melatih warga Lombok, Nusa Tenggara Barat untuk cara pembangunan rumah tahan gempa.;Rabu, 22 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr-risha_20180815_102901.jpg;pupr-risha_20180815_102901.jpg;http://www.tribunnews.com/nasional/2018/08/15/kementerian-pupr-lakukan-percepatan-pemulihan-pasca-gempa-lombok;Kementerian PUPR Lakukan Percepatan Pemulihan Pasca Gempa Lombok;http://www.tribunnews.com/nasional/2018/08/15/kementerian-pupr-lakukan-percepatan-pemulihan-pasca-gempa-lombok;Kementerian PUPR segera menindaklanjuti indstruksi Presiden Jokowi agar penanganan tanggap darurat dapat dilaksanakan dengan baik;Rabu, 15 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/proyek-strategis-nasional-psn_20180812_170515.jpg;proyek-strategis-nasional-psn_20180812_170515.jpg;http://www.tribunnews.com/nasional/2018/08/12/tahun-2019-psn-di-kementerian-pupr-terus-dilanjutkan;Tahun 2019, PSN di Kementerian PUPR Terus Dilanjutkan;http://www.tribunnews.com/nasional/2018/08/12/tahun-2019-psn-di-kementerian-pupr-terus-dilanjutkan;Peningkatan kualitas anggaran Kementerian PUPR tahun 2019 dilakukan dengan memprioritaskan pada belanja modal dan belanja barang berkarakter belanja m;Minggu, 12 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180812_103726.jpg;kementerian-pupr_20180812_103726.jpg;http://www.tribunnews.com/nasional/2018/08/12/teknologi-risha-solusi-alternatif-rekonstruksi-rumah-di-lombok;Teknologi Risha : Solusi Alternatif Rekonstruksi Rumah di Lombok;http://www.tribunnews.com/nasional/2018/08/12/teknologi-risha-solusi-alternatif-rekonstruksi-rumah-di-lombok;Rumah Instan Sederhana Sehat (Risha) telah banyak diaplikasikan oleh para pengembang perumahan dan juga pada saat rekonstruksi rumah-rumah yang hancur;Minggu, 12 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/sumber-air-bersih_20180811_101826.jpg;sumber-air-bersih_20180811_101826.jpg;http://www.tribunnews.com/nasional/2018/08/11/kementerian-pupr-fungsikan-15-sumur-bor-dan-pompa-untuk-pengungsi-gempa-lombok;Kementerian PUPR Fungsikan 15 Sumur Bor dan Pompa untuk Pengungsi Gempa Lombok;http://www.tribunnews.com/nasional/2018/08/11/kementerian-pupr-fungsikan-15-sumur-bor-dan-pompa-untuk-pengungsi-gempa-lombok;Sebanyak 15 sumur bor dan pompa air tanah (PAT) dengan kapasitas 15 - 20 liter/detik.;Sabtu, 11 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180810_125418.jpg;pupr_20180810_125418.jpg;http://www.tribunnews.com/nasional/2018/08/10/kementerian-pupr-rampungkan-rekonstruksi-pasca-gempa-aceh-tahun-2016;Kementerian PUPR Rampungkan Rekonstruksi Pasca Gempa Aceh Tahun 2016;http://www.tribunnews.com/nasional/2018/08/10/kementerian-pupr-rampungkan-rekonstruksi-pasca-gempa-aceh-tahun-2016;Masjid dibangun di atas tanah seluas 4.635 meter persegi sebanyak dua lantai dilengkapi beberapa fasilitas;Jumat, 10 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20180809_133822.jpg;basuki-hadimuljono_20180809_133822.jpg;http://www.tribunnews.com/bisnis/2018/08/09/menteri-pupr-rumah-rusak-akibat-gempa-lombok-dapat-bantuan-rp-50-juta-per-unit;Menteri PUPR: Rumah Rusak Akibat Gempa Lombok dapat Bantuan Rp 50 Juta per Unit;http://www.tribunnews.com/bisnis/2018/08/09/menteri-pupr-rumah-rusak-akibat-gempa-lombok-dapat-bantuan-rp-50-juta-per-unit;Pemerintah akan memberikan bantuan sebesar Rp 50 juta untuk tiap unit rumah yang rusak akibat gempa;Kamis, 9 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gempa-hantam-lombok_20180806_201902.jpg;gempa-hantam-lombok_20180806_201902.jpg;http://www.tribunnews.com/nasional/2018/08/07/kemenpu-pr-fokuskan-ketersediaan-air-bersih-dan-sanitasi-bagi-korban-bencana-di-lombok;KemenPU PR Fokuskan Ketersediaan Air Bersih dan Sanitasi bagi Korban Bencana di Lombok;http://www.tribunnews.com/nasional/2018/08/07/kemenpu-pr-fokuskan-ketersediaan-air-bersih-dan-sanitasi-bagi-korban-bencana-di-lombok;Basuki Hadimuljono mengungkapkan, pihaknya memfokuskan ketersediaan air bersih dan sanitasi bagi korban bencana gempa di Lombok;Selasa, 7 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=5;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kebun-raya-jompie_20180805_133128.jpg;kebun-raya-jompie_20180805_133128.jpg;http://www.tribunnews.com/nasional/2018/08/05/kementerian-pupr-dukung-pengembangan-kebun-raya-jompie-ikon-kota-parepare;Kementerian PUPR Dukung Pengembangan Kebun Raya Jompie, Ikon Kota Parepare;http://www.tribunnews.com/nasional/2018/08/05/kementerian-pupr-dukung-pengembangan-kebun-raya-jompie-ikon-kota-parepare;Kebun Raya Jompie kini menjadi ikon wisata di Kota Parepare, Sulawesi Selatan;Minggu, 5 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/konferensi-pers-mengenai-tol-layang-jakarta-cikampek_20180801_083819.jpg;konferensi-pers-mengenai-tol-layang-jakarta-cikampek_20180801_083819.jpg;http://www.tribunnews.com/bisnis/2018/08/01/tiga-tantangan-membangun-jalan-tol-layang-jakarta-cikampek;Tiga Tantangan Membangun Jalan Tol Layang Jakarta-Cikampek;http://www.tribunnews.com/bisnis/2018/08/01/tiga-tantangan-membangun-jalan-tol-layang-jakarta-cikampek;Herry Trisaputra Zuna menyebutkan ada tiga hal yang menjadi masalah dalam pembangunan tol termasuk pada pembangunan Jalan Tol Layang Jakarta-Cikampek.;Rabu, 1 Agustus 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20180731_085500.jpg;pupr_20180731_085500.jpg;http://www.tribunnews.com/nasional/2018/07/31/kementerian-pupr-bangun-5-bendungan-baru-di-ntb;Kementerian PUPR Bangun 5 Bendungan Baru di NTB;http://www.tribunnews.com/nasional/2018/07/31/kementerian-pupr-bangun-5-bendungan-baru-di-ntb;Presiden Joko Widodo meresmikan selesainya pembangunan Bendungan Tanju di Kabupaten Dompu, Nusa Tenggara Barat, Senin (30/7/2018).;Selasa, 31 Juli 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pelatihan-nih2_20180730_142641.jpg;pelatihan-nih2_20180730_142641.jpg;http://www.tribunnews.com/nasional/2018/07/30/gelar-pelatihan-konstruksi-warga-binaan-akan-dilibatkan-dalam-proyek-infrastruktur-nasional;Gelar Pelatihan Konstruksi, Warga Binaan Akan Dilibatkan Dalam Proyek Infrastruktur Nasional;http://www.tribunnews.com/nasional/2018/07/30/gelar-pelatihan-konstruksi-warga-binaan-akan-dilibatkan-dalam-proyek-infrastruktur-nasional;Dalam pelatihan tersebut, sebanyak 100 warga binaan mengikuti pelatihan dan keterampilan yang dipelajari;Senin, 30 Juli 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/anies-nih36_20180727_161314.jpg;anies-nih36_20180727_161314.jpg;http://www.tribunnews.com/metropolitan/2018/07/27/anies-minta-staf-khusus-tak-perumit-opini;Anies Minta Staf Khusus Tak Perumit Opini;http://www.tribunnews.com/metropolitan/2018/07/27/anies-minta-staf-khusus-tak-perumit-opini;Ia mengatakan saat ini yang dibutuhkan adalah kerja sama di lapangan antara Pemprov DKI Jakarta dan Kementerian PUPR.;Jumat, 27 Juli 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/bendung-tirtonadi_20180720_084742.jpg;bendung-tirtonadi_20180720_084742.jpg;http://www.tribunnews.com/nasional/2018/07/20/rehabilitasi-bendung-tirtonadi-untuk-pengendalian-banjir-musim-kemarau-tampung-air-1-juta-m3;Rehabilitasi Bendung Tirtonadi untuk Pengendalian Banjir, Musim Kemarau Tampung Air 1 juta m3;http://www.tribunnews.com/nasional/2018/07/20/rehabilitasi-bendung-tirtonadi-untuk-pengendalian-banjir-musim-kemarau-tampung-air-1-juta-m3;Kementerian PUPR tengah menyelesaikan pembangunan sejumlah infrastruktur pengendali banjir di Kota Solo;Jumat, 20 Juli 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rumah-lalu-muhammad-zohri_20180713_193555.jpg;rumah-lalu-muhammad-zohri_20180713_193555.jpg;http://www.tribunnews.com/nasional/2018/07/13/diperintah-presiden-kementerian-pupr-renovasi-rumah-lalu-muhammad-zohri;Diperintah Presiden, Kementerian PUPR Renovasi Rumah Lalu Muhammad Zohri;http://www.tribunnews.com/nasional/2018/07/13/diperintah-presiden-kementerian-pupr-renovasi-rumah-lalu-muhammad-zohri;Renovasi rumah tersebut sebagai apresiasi dari Presiden Joko Widodo karena telah mengharumkan nama Indonesia pada pentas atletik tingkat dunia.;Jumat, 13 Juli 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kapolres-metro-jakarta-barat_20180629_164620.jpg;kapolres-metro-jakarta-barat_20180629_164620.jpg;http://www.tribunnews.com/metropolitan/2018/06/29/polisi-beberkan-modus-penjambretan-yang-dialami-pejabat-kementerian-pupr;Polisi Beberkan Modus Penjambretan yang Dialami Pejabat Kementerian PUPR;http://www.tribunnews.com/metropolitan/2018/06/29/polisi-beberkan-modus-penjambretan-yang-dialami-pejabat-kementerian-pupr;Kombes Pol Hengki Haryadi menerangkan, modus penjambretan yang dilakukan para pelaku ini berbeda-beda;Jumat, 29 Juni 2018
