;sentence;polarity;Subjectivity;Sentiment_Type
1056;Masyarakat Diminta Tak Ekspektasi Tinggi Pada Tol Fungsional;0.34;0.42000000000000004;Positive
1057;Molor dari Target, Tol Becakayu Belum Bisa Dilewati Pemudik;0.34;0.42000000000000004;Positive
1058;Gaji Diatas Rp4 Juta Bisa KPR Subsidi Rumah Tapak;0.34;0.42000000000000004;Positive
1059;Pemerintah Resmi Lelang Ruas Tol Jakarta-Cikampek II;0.34;0.42000000000000004;Positive
1060;Pemerintah Integrasikan Sistem Pembayaran Dua Ruas Tol;0.34;0.42000000000000004;Positive
1061;Meramal Nasib Program Satu Juta Rumah Jokowi;0.34;0.42000000000000004;Positive
1062;Pemprov DKI Tunda Peresmian Koridor 13 Ciledug-Tendean;0.34;0.42000000000000004;Positive
1063;Presiden INAPGOC Yakin Fasilitas Asian Para Games Terpenuhi;0.34;0.42000000000000004;Positive
1064;Panglima Minta Jokowi Tak Ragukan Kinerja TNI;0.34;0.42000000000000004;Positive
1065;Jalur Cipali Kritis, Macet Tak Bisa Dihindarkan saat Mudik;0.34;0.42000000000000004;Positive
1066;Kakorlantas: 1,5 Juta Kendaraan Keluar Jakarta H-4 Lebaran;0.34;0.42000000000000004;Positive
1067;Kronologi Tangkap Tangan Kasus Suap DPRD Mojokerto;0.34;0.42000000000000004;Positive
1068;KPK Tahan 4 Tersangka Suap DPRD Mojokerto di Tempat Terpisah;0.34;0.42000000000000004;Positive
1069;Suap DPRD Mojokerto, KPK Sebut Pengawasan Daerah Sangat Lemah;0.34;0.42000000000000004;Positive
1070;KPK Tetapkan 3 Pimpinan DPRD Mojokerto Tersangka Kasus Suap;0.34;0.42000000000000004;Positive
1071;Jalur Pantura Beres, Alternatif Pemudik saat Tol Cipali Macet;0.34;0.42000000000000004;Positive
1072;Proyek Satu Juta Irigasi dan Perumahan Terbentur Anggaran;0.34;0.42000000000000004;Positive
1073;Pemerintah Buka Beberapa Ruas Tol Fungsional H-10 Lebaran;0.34;0.42000000000000004;Positive
1074;Golkar Minta Markus Mundur dari DPR Agar Fokus Urus Kasus;0.34;0.42000000000000004;Positive
1075;Pemudik Bisa Pantau Kepadatan Jalan Tol Lewat Aplikasi i-Toll;0.34;0.42000000000000004;Positive
1076;Polda Metro Usut Dugaan Intimidasi Jurnalis RMOL;0.34;0.42000000000000004;Positive
1077;Jurnalis Diintimidasi Pegawai Kementerian PUPR;0.34;0.42000000000000004;Positive
1078;Pemerintah Siapkan Aturan Pembayaran Tol Wajib Nontunai;0.34;0.42000000000000004;Positive
1079;Oktober, Seluruh Gerbang Tol Bisa Bayar Non Tunai;0.34;0.42000000000000004;Positive
1080;RAPBN 2018 Masih Fokus Biayai Infrastruktur;0.34;0.42000000000000004;Positive
1081;SUGBK Bukan untuk Sepak Bola di Asian Games;0.34;0.42000000000000004;Positive
1082;Pembangunan Arena Belum Selesai, Test Event Asian Games Molor;0.34;0.42000000000000004;Positive
1083;Tol Palindra Sudah Bisa Dilalui Saat Mudik;0.34;0.42000000000000004;Positive
1084;Ketika Juz (Qur'an) dan Liqo Menjadi Kode Korupsi;0.34;0.42000000000000004;Positive
1085;Aseng Penyuap Damayanti Hadapi Dakwaan Kasus Proyek Jalan;0.34;0.42000000000000004;Positive
1086;Aseng Hadapi Sidang Perdana Kasus Suap Proyek Jalan;0.34;0.42000000000000004;Positive
1087;Cuma 2,5 Persen Pekerja Informal Nikmati Subsidi Perumahan;0.34;0.42000000000000004;Positive
1088;Sinabung Meletus, Semburan Material Mencapai 4 Kilometer;0.34;0.42000000000000004;Positive
1089;Menpar Bicara Soal Pembangunan 20 Ribu Homestay;0.34;0.42000000000000004;Positive
1090;Kementerian PUPR Dorong Pembangunan Homestay Desa Wisata;0.34;0.42000000000000004;Positive
1091;Domus Ruko, Inovasi Terbaru dari Tatalogam;0.34;0.42000000000000004;Positive
1092;Indonesia Bakal Bangun 20 Ribu Homestay dengan Kearifan Lokal;0.34;0.42000000000000004;Positive
1093;Kelestarian Lingkungan Danau Toba Harus Ikut Dijaga;0.34;0.42000000000000004;Positive
1094;Kemenpar Gelar Rakornas II dengan Tema Homestay Desa Wisata;0.34;0.42000000000000004;Positive
1095;Kemenkeu Ancang-ancang Gemukkan Alokasi FLPP 2018;0.34;0.42000000000000004;Positive
1096;Dorong Rumah MBR, Kemenkeu Janjikan Insentif Untuk Pengembang;0.34;0.42000000000000004;Positive
1097;Politikus PAN Andi Taufan Tiro Dikirim ke 'Penjara Koruptor';0.34;0.42000000000000004;Positive
1098;Pemerintah Optimis Bendungan Logung Rampung di 2018;0.34;0.42000000000000004;Positive
1099;Gubernur Babel Kembangkan Pariwisata Lewat Dua KEK Tambahan;0.34;0.42000000000000004;Positive
1100;Papua Tuntut Perhatian Ketua Baru PB Wushu;0.34;0.42000000000000004;Positive
1101;Lippo Siapkan Rumah Khusus Bagi Generasi Milenial di Meikarta;0.34;0.42000000000000004;Positive
1102;PBWI Gelar Munas untuk Pilih Airlangga Hartarto;0.34;0.42000000000000004;Positive
1103;Jadi Tuan Rumah Hajatan IMF-Bank Dunia, RI Habiskan Rp1 T;0.34;0.42000000000000004;Positive
1104;Perusahaan Turki Minat Ikut Bangun Bandara Kertajati;0.34;0.42000000000000004;Positive
1105;Pemerintah Siap Bangun Rusun Seharga Rp150 Juta di Depok;0.34;0.42000000000000004;Positive
1106;Sejumlah Infrastuktur Labuan Bajo Dibenahi;0.34;0.42000000000000004;Positive
1107;'Selimut' Reklamasi Teluk Jakarta Bernama NCICD;0.34;0.42000000000000004;Positive
1108;Kemenko Maritim Kunjungi Teluk Jakarta terkait Reklamasi;0.34;0.42000000000000004;Positive
1109;Strategi Menpar Arief Tuai Pujian dari Sekjen UNWTO;0.34;0.42000000000000004;Positive
1110;Kementerian PUPR Ikut Perbaiki Homestay di Destinasi Wisata;0.34;0.42000000000000004;Positive
1111;Terima Suap Proyek Jalan, Politikus PAN Divonis 9 Tahun;0.34;0.42000000000000004;Positive
1112;Politikus PAN Hadapi 'Palu' Hakim Tipikor Hari Ini;0.34;0.42000000000000004;Positive
1113;Telaga Cebong Siap Bersaing dengan Bukit Sikunir;0.34;0.42000000000000004;Positive
1114;KPK Kirim Sanusi ke Lapas Sukamiskin;0.34;0.42000000000000004;Positive
1115;Gara-Gara Buwas, Polri Punya Gedung Bareskrim Rp646 Miliar;0.34;0.42000000000000004;Positive
1116;Underpass Simpang Lima Mandai Makassar Siap Sebelum Lebaran;0.34;0.42000000000000004;Positive
1117;Kemenperin Janjikan Satu Cangkul Untuk Setiap Rumah;0.34;0.42000000000000004;Positive
1118;Tour de Flores 2017 Tambah Jarak Tempuh Sepanjang 200 Km;0.34;0.42000000000000004;Positive
1119;Kemenpar Dukung Peningkatan Akses Wisata ke Labuan Bajo;0.34;0.42000000000000004;Positive
1120;Kemenpar Jadikan Fotografi Unsur Penting Promosi Wisata;0.34;0.42000000000000004;Positive
1121;Terdakwa Perantara Suap Proyek Jalan di Maluku Hadapi Vonis;0.34;0.42000000000000004;Positive
1122;Kementerian Pekerjaan Umum Teken 75 Persen Kontrak Tahun Ini;0.34;0.42000000000000004;Positive
1123;Kemenpar Tempuh Berbagai Cara Maksimalkan Wisata Labuan Bajo;0.34;0.42000000000000004;Positive
1124;Badan Pengelola Tapera Butuh Modal Awal Rp2,5 Triliun;0.34;0.42000000000000004;Positive
1125;Infrastruktur Jokowi Paling Sering Terjegal Urusan Lahan;0.34;0.42000000000000004;Positive
1126;Enam Jalan Tol Dibangun untuk Akses ke Destinasi Pariwisata;0.34;0.42000000000000004;Positive
1127;Menpar Siap Belajar Double Growth dari Jepang;0.34;0.42000000000000004;Positive
1128;Sumarsono Akui 10 Titik Kritis dalam Proyek Tanggul Raksasa;0.34;0.42000000000000004;Positive
1129;Dana 'Mepet', Pengusaha Muda Diminta Terjun ke Infrastruktur;0.34;0.42000000000000004;Positive
1130;'Curhat' Sri Mulyani Soal Membiayai Rumah Murah 'Wong Cilik';0.34;0.42000000000000004;Positive
1131;Sri Mulyani Kerek Pembiayaan Rumah Murah Jadi Rp9,7 Triliun;0.34;0.42000000000000004;Positive
1132;Pembangunan Rumah Murah Terganjal Aturan Daerah;0.34;0.42000000000000004;Positive
1133;Pertamina Tambah 2 Kabupaten Penikmat Program BBM Satu Harga;0.34;0.42000000000000004;Positive
1134;Kementerian PUPR Siapkan Pengelolaan Limbah Air di Jakarta;0.34;0.42000000000000004;Positive
1135;Demi Kemudahan Berusaha, Pemerintah Akan 'Sunat' Biaya IMB;0.34;0.42000000000000004;Positive
1136;Masih Dipersulit Bangun Rumah, Pengembang Curhat ke JK;0.34;0.42000000000000004;Positive
1137;Penyebab Banjir Permukiman Bekasi Terdeteksi;0.34;0.42000000000000004;Positive
1138;Urai Macet Mudik Jateng, PUPR Andalkan Jembatan Layang Baru;0.34;0.42000000000000004;Positive
1139;Sebelum Mudik Lebaran, Tol Gempol - Pasuruan Siap Digunakan;0.34;0.42000000000000004;Positive
1140;Semester I, Pertamina Jual BBM dengan Harga Sama di 16 Daerah;0.34;0.42000000000000004;Positive
1141;Perbaikan Jembatan Cisomang Diharapkan Selesai Akhir Maret;0.34;0.42000000000000004;Positive
1142;BPLS Tetap Bekerja Hingga Kewenangan Diambil Alih Pemerintah;0.34;0.42000000000000004;Positive
1143;KPK Soroti Rangkap Jabatan Pejabat Eselon I di BUMN;0.34;0.42000000000000004;Positive
1144;Pemerintah Angkat Potensi Wisata di Jalan Trans Papua;0.34;0.42000000000000004;Positive
1145;Reklame Roboh di Bekasi, Dinas PUPR Lakukan Evaluasi;0.34;0.42000000000000004;Positive
1146;Wijaya Karya Kecipratan Duit Raja Salman Rp26,6 Triliun;0.34;0.42000000000000004;Positive
1147;KPK Sebut Ada Lima Hakim MK Belum Lapor Harta Kekayaan;0.34;0.42000000000000004;Positive
1148;KPK Tahan Tersangka Pemberi Suap Proyek Kementerian PUPR;0.34;0.42000000000000004;Positive
1149;Subsidi Pemerintah Menanti Nasabah KPR BPJS Ketenagakerjaan;0.34;0.42000000000000004;Positive
1150;Kementerian PUPR: Seharusnya, Ada Spesialisasi Kontraktor;0.34;0.42000000000000004;Positive
1151;Kementerian PUPR Bidik Sertifikasi 3 Juta Tenaker Konstruksi;0.34;0.42000000000000004;Positive
1152;Kementerian PUPR Alokasikan Anggaran Untuk Drainase;0.34;0.42000000000000004;Positive
1153;Gapensi Dorong Sinergi Kontraktor BUMN dan Daerah;0.34;0.42000000000000004;Positive
1154;Kiat Tatalogam Mengalap Berkah dari Program Sejuta Rumah;0.34;0.42000000000000004;Positive
1155;BTN Salurkan 300 KPR Mikro Bagi Pedagang Mie dan Baso Jateng;0.34;0.42000000000000004;Positive
1156;Terowongan MRT Tersambung, Namun Baru Bisa Digunakan 2019;0.34;0.42000000000000004;Positive
1157;Kasus Suap Proyek Jalan di Maluku, KPK Tahan Politikus PKB;0.34;0.42000000000000004;Positive
1158;Menteri Basuki Berharap Dana Talangan untuk BPJT Segera Cair;0.34;0.42000000000000004;Positive
1159;Tol Cisumdawu dan Serang-Panimbang Masuk Proyek Strategis;0.34;0.42000000000000004;Positive
1160;Pembiayaan Jalan Tol Lewat PII Berbonus Perlindungan Politik;0.34;0.42000000000000004;Positive
1161;Pemerintah Jamin Proyek Jalan Tol Senilai Rp50,8 T Lewat KPBU;0.34;0.42000000000000004;Positive
1162;Sektor Konstruksi Dorong Ekonomi Melaju Lebih Kencang di 2016;0.34;0.42000000000000004;Positive
1163;Banyak Cacat, LRT Disebut jadi Pemaksaan Kehendak Jokowi;0.34;0.42000000000000004;Positive
1164;Menko Darmin Tuntaskan Perpres Proyek Prioritas Bulan Ini;0.34;0.42000000000000004;Positive
1165;Pemerintah Tambah 78 Proyek Strategis Nasional;0.34;0.42000000000000004;Positive
1166;DPR dan Pemerintah Didesak Terbuka Soal RUU Sumber Daya Air;0.34;0.42000000000000004;Positive
1167;2016, Pemerintah Klaim Benahi 2.162 Hektare Kawasan Kumuh;0.34;0.42000000000000004;Positive
1168;Pedagang Bakso Dapat Prioritas Beli Rumah Rp75 juta dari BTN;0.34;0.42000000000000004;Positive
1169;Bank Dunia Punya US$197 juta untuk Bangun Rumah Murah Jokowi;0.34;0.42000000000000004;Positive
1170;Pantai Legian-Seminyak Bakal Diuruk Pasir Senilai US$74 Juta;0.34;0.42000000000000004;Positive
1171;Bisnis Properti Bekasi dan Tangerang Menggeliat Berkat Jokowi;0.34;0.42000000000000004;Positive
1172;Ditjen Bina Marga Teken Kontrak Jalan dan Jembatan Rp1,29 T;0.34;0.42000000000000004;Positive
1173;Tahun Ini 31 Jalan Tol di Sumatera dan Jawa Beroperasi;0.34;0.42000000000000004;Positive
1174;Pemerintah Pede Tembus Target 1 Juta Rumah Tahun Ini;0.34;0.42000000000000004;Positive
1175;Bank Pelaksana Bakal Gemukkan Pendanaan FLPP;0.34;0.42000000000000004;Positive
1176;Pekerja Informal Bisa Kredit Rumah dengan DP Rendah di 2017;0.34;0.42000000000000004;Positive
1177;Target Pembangunan 1 Juta Rumah Kandas Lagi Tahun Ini;0.34;0.42000000000000004;Positive
1178;Perusahaan Pelat Merah Dikejar Target Satu Juta Rumah;0.34;0.42000000000000004;Positive
1179;Presiden Hadiri Topping Off Rusun Atlet Kemayoran;0.34;0.42000000000000004;Positive
1180;Jembatan Cisomang Aman Bagi Kendaraan Golongan I;0.34;0.42000000000000004;Positive
1181;Menpar Tinjau Kebun Teh Penyangga KSPN Borobudur;0.34;0.42000000000000004;Positive
1182;Pilar Jembatan Tol Purbaleunyi Bergeser, Truk Dilarang Lewat;0.34;0.42000000000000004;Positive
1183;Jokowi Targetkan Area Terdampak Gempa Aceh Bersih Sepekan;0.34;0.42000000000000004;Positive
1184;Gempa Bumi Membuka Luka Tsunami Aceh;0.34;0.42000000000000004;Positive
1185;BMKG: Gempa di Kepulauan Solomon Tidak Berdampak ke Indonesia;0.34;0.42000000000000004;Positive
1186;Menteri PUPR Tanggapi Dampak Kerusakan Gempa;0.34;0.42000000000000004;Positive
1187;Presiden Jokowi Tegaskan KL untuk Dukung Pariwisata;0.34;0.42000000000000004;Positive
1188;KPK Tetapkan Tersangka Baru Suap Proyek Kementerian PUPR;0.34;0.42000000000000004;Positive
1189;Jababeka PP Properti Kucurkan Rp875 Miliar Bangun Apartemen;0.34;0.42000000000000004;Positive
1190;REI Usulkan Rumah 'Murah' untuk Orang Bergaji Rp4,5-Rp7 Juta;0.34;0.42000000000000004;Positive
1191;Jokowi Janji PP Paket Ekonomi Jilid XIII Terbit Bulan Depan;0.34;0.42000000000000004;Positive
1192;Jokowi Minta Pengusaha Properti Tak 'Pusing' Urusi Politik;0.34;0.42000000000000004;Positive
1193;Putar Roda Ekonomi Sektor Riil, OJK Dorong Investasi EBA-SP;0.34;0.42000000000000004;Positive
1194;Menpar Arief Yahya Keluarkan CEO Message #15;0.34;0.42000000000000004;Positive
1195;Tiga Menteri Ikut Tour de Borobudur;0.34;0.42000000000000004;Positive
1196;DPRD Setujui Lelang Dini Proyek Ahok;0.34;0.42000000000000004;Positive
1197;Terima Suap, Politikus Golkar Divonis Lima Tahun Penjara;0.34;0.42000000000000004;Positive
1198;BPJT Perkirakan Proyek Tol Bawen - Yogya Butuh Duit Rp10 T;0.34;0.42000000000000004;Positive
1199;Soni Minta Kementerian PUPR Audit  Proyek Rusun Ahok;0.34;0.42000000000000004;Positive
1200;Politikus Golkar Ungkap Jatah Rp19 Miliar bagi Damayanti;0.34;0.42000000000000004;Positive
1201;Kementerian Pekerjaan Umum Mulai Duluan Tender Proyek 2017;0.34;0.42000000000000004;Positive
1202;Korpri Rancang Program untuk Sejahterakan Para Peneliti;0.34;0.42000000000000004;Positive
1203;Pemerintah Kejar Swasembada Pangan Lewat Perbaikan Irigasi;0.34;0.42000000000000004;Positive
1204;World Bank Dukung Perbaikan 3 Destinasi Prioritas;0.34;0.42000000000000004;Positive
1205;Derap Infrastruktur Jokowi Dijegal Masalah Dana dan Lahan;0.34;0.42000000000000004;Positive
1206;Kerikil Tajam dalam Tembok Sejuta Rumah Jokowi;0.34;0.42000000000000004;Positive
1207;Kenaikan Tarif Tol Sedaytmo;0.34;0.42000000000000004;Positive
1208;Sampai Oktober, 41,5 Persen Program Sejuta Rumah Terpenuhi;0.34;0.42000000000000004;Positive
1209;Pembahasan BP Tapera Ditargetkan Rampung pada Maret 2017;0.34;0.42000000000000004;Positive
1210;Menpar Arief Yahya Berniat Kembangkan Hu Toba layaknya Xi Hu;0.34;0.42000000000000004;Positive
1211;Takar Bunga KPR Wajar, Pemerintah Gandeng IBPA;0.34;0.42000000000000004;Positive
1212;Tarif Tol Bandara Soetta Naik Mulai Tengah Malam Nanti;0.34;0.42000000000000004;Positive
1213;Pemerintah Janji Bangun 5 ribu Rumah untuk TNI/Polri;0.34;0.42000000000000004;Positive
1214;Penggarapan Akses dan Amenitas di Morotai Semakin Dipercepat;0.34;0.42000000000000004;Positive
1215;Arief Yahya Percepat 3A di Destinasi Wisata Tanjung Lesung;0.34;0.42000000000000004;Positive
1216;Pergi ke Bandara Soetta Lewat Tol Bakal Lebih Mahal 'Seceng';0.34;0.42000000000000004;Positive
1217;Terbukti Korupsi Infrastruktur, Damayanti Divonis 4,5 Tahun;0.34;0.42000000000000004;Positive
1218;Khofifah Jamin Kebutuhan Logistik Korban Banjir dan Longsor;0.34;0.42000000000000004;Positive
1219;Telusuri Suap Jalan di Maluku, KPK Periksa Ketua Komisi V DPR;0.34;0.42000000000000004;Positive
1220;Jokowi: Birokrat Tersandera Pertanggungjawaban Keuangan;0.34;0.42000000000000004;Positive
1221;KPK Periksa Politikus PKS Soal Suap Proyek PUPR;0.34;0.42000000000000004;Positive
1222;Gunakan Teknologi Baja Bergelombang, Pemerintah Irit Rp35 M;0.34;0.42000000000000004;Positive
1223;Wapres Jusuf Kalla Tak Mau BUMN Disuap Duit Negara Lagi;0.34;0.42000000000000004;Positive
1224;Divonis 4 Tahun Penjara, Dua Staf Damayanti Pikir-Pikir;0.34;0.42000000000000004;Positive
1225;Ditahan KPK, Andi Taufan Ucap Terima Kasih ke Bendum PAN;0.34;0.42000000000000004;Positive
1226;KPK Periksa Politikus PAN pada Kasus Dugaan Suap PUPR;0.34;0.42000000000000004;Positive
1227;Gandeng Investor, Kementerian PUPR Gelar Forum Infrastruktur;0.34;0.42000000000000004;Positive
1228;2017, Pemerintah Punya Modal Rp9 Triliun Bangun Rumah Murah;0.34;0.42000000000000004;Positive
1229;Sri Mulyani Yakin RAPBN 2017 Ampuh Pangkas Kemiskinan;0.34;0.42000000000000004;Positive
1230;Pemerintah Bakal Tegur Pengembang yang Bangun Rumah Murahan;0.34;0.42000000000000004;Positive
1231;Sri Mulyani: Target Pertumbuhan Ekonomi 5,2% Susah Dicapai;0.34;0.42000000000000004;Positive
1232;KPK Periksa Terduga Penyuap Politikus Damayanti Putranti;0.34;0.42000000000000004;Positive
1233;Anggaran Disunat, Industri Farmasi Terhambat;0.34;0.42000000000000004;Positive
1234;Kebut Konstruksi, Kementerian PUPR Siapkan Skema Lelang Baru;0.34;0.42000000000000004;Positive
1235;Damayanti Dituntut Enam Tahun Penjara dan Hak Politik Dicabut;0.34;0.42000000000000004;Positive
1236;Demi Rp64 T, Jokowi Paksa Instansi Negara Irit 14 Pos Belanja;0.34;0.42000000000000004;Positive
1237;Hadapi Tuntutan, Damayanti Berkeras Bukan Penggerak Suap;0.34;0.42000000000000004;Positive
1238;Pemerintah Kembali Bentuk Dewan Nasional Sumber Daya Air;0.34;0.42000000000000004;Positive
1239;JK: Pembangunan 'Aman' Meski Anggaran Disunat;0.34;0.42000000000000004;Positive
1240;Paket Ekonomi ke-13 Tak Pangkas Harga Rumah Secara Instan;0.34;0.42000000000000004;Positive
1241;Proyek Tol Jakarta-Cikampek II Rp14 Triliun Masuk Tender;0.34;0.42000000000000004;Positive
1242;Kementerian PUPR Belum Terima Rincian Pemangkasan Anggaran;0.34;0.42000000000000004;Positive
1243;Fiskal 2016 Semakin Diperketat, Pemotongan Belanja Diperbesar;0.34;0.42000000000000004;Positive
1244;Paket XIII Terbit, Biaya Izin Bangun Rumah Hemat 70 Persen;0.34;0.42000000000000004;Positive
1245;Pilihan Kebijakan Membantu Pengembang;0.34;0.42000000000000004;Positive
1246;Dua Staf Damayanti Dituntut Lima Tahun Penjara;0.34;0.42000000000000004;Positive
1247;Anak Buah Damayanti Hadapi Sidang Pembacaan Tuntutan Hari Ini;0.34;0.42000000000000004;Positive
1248;Pemerintah Subsidi 25 Persen Harga Rumah Murah Tahun Depan;0.34;0.42000000000000004;Positive
1249;Target Kementerian PUPR Tahun 2017;0.34;0.42000000000000004;Positive
1250;Menko Darmin: Pemerintah Bersiap Sunat Belanja Kementerian;0.34;0.42000000000000004;Positive
1251;Kemenkeu Pangkas Anggaran Tender Proyek yang Belum Jalan;0.34;0.42000000000000004;Positive
1252;Anak Buah Damayanti Tangisi Penyesalan di Persidangan;0.34;0.42000000000000004;Positive
1253;Realisasi Program 1 Juta Rumah Baru Capai 230.802 Unit;0.34;0.42000000000000004;Positive
1254;KPK Jamin Keamanan Informan Perusahaan;0.34;0.42000000000000004;Positive
1255;Kementerian PUPR Longgarkan Syarat Pembiayaan Proyek Tol;0.34;0.42000000000000004;Positive
1256;KPK Periksa Dua Anggota Komisi V DPR Terkait Kasus Damayanti;0.34;0.42000000000000004;Positive
1257;Pejabat PUPR Mengaku Minta Jatah Aspirasi pada Damayanti;0.34;0.42000000000000004;Positive
1258;KPK Periksa Anggota DPR Fraksi PKB Terkait Suap Damayanti;0.34;0.42000000000000004;Positive
1259;Anggota DPR Dituding Berbohong di Persidangan Damayanti;0.34;0.42000000000000004;Positive
1260;Kementerian PUPR Bangun 11 Rusun di Sulawesi Selatan;0.34;0.42000000000000004;Positive
1261;Izin Kereta Cepat Terbit, Pembebasan Lahan Dikebut;0.34;0.42000000000000004;Positive
1262;2018, Waskita Karya Incar Aset Tumbuh Jadi Rp80 Triliun;0.34;0.42000000000000004;Positive
1263;IHSG Awali Pekan dengan Menguat ke Level 5.220;0.34;0.42000000000000004;Positive
1264;Mulai 2017, Adhi Karya Terbitkan Obligasi Bertahap Rp4 T;0.34;0.42000000000000004;Positive
1265;Adhi Karya Serahkan Dokumen Tender Tol Cisumdawu ke PUPR;0.34;0.42000000000000004;Positive
1266;Kementerian PUPR Siapkan Jurus Baru Pencegah Tragedi Brexit;0.34;0.42000000000000004;Positive
1267;Menteri Basuki Janji Rampungkan Tiga Bendungan Lebih Cepat;0.34;0.42000000000000004;Positive
1268;Jokowi Panggil dan Tanyakan Kinerja Sejumlah Menteri;0.34;0.42000000000000004;Positive
1269;Pemerintah-Swasta Danai Proyek Air Minum Mangkrak 43 Tahun;0.34;0.42000000000000004;Positive
1270;Perkara Suap Politikus Golkar Budi Supriyanto Siap Disidang;0.34;0.42000000000000004;Positive
1271;Soal Korupsi Damayanti, Jaksa Cecar 'Rapat Setengah Kamar';0.34;0.42000000000000004;Positive
1272;Evaluasi Pelaksanaan Mudik Lebaran 2016;0.34;0.42000000000000004;Positive
1273;Kementerian PUPR Rampungkan Evaluasi Awal Tragedi Brexit;0.34;0.42000000000000004;Positive
1274;Paruh Pertama 2016, BTN Cairkan KPR untuk 120 ribu Unit Rumah;0.34;0.42000000000000004;Positive
1275;Ribuan Kendaraan Mulai Mengantre Masuk Jakarta;0.34;0.42000000000000004;Positive
1276;Macet Arus Balik Jakarta Diprediksi Menumpuk di Tiga Titik;0.34;0.42000000000000004;Positive
1277;Jokowi dan Kedua Anaknya Kunjungi Pusat Niaga di Padang;0.34;0.42000000000000004;Positive
1278;Kemenag Gelar Sidang Isbat Lebaran Hari Ini;0.34;0.42000000000000004;Positive
1279;Sambut Pemudik, 18.317 KM Jalan Siap Dilalui;0.34;0.42000000000000004;Positive
1280;Sistem Pembayaran Tol dari Jakarta ke Brebes Diperpendek;0.34;0.42000000000000004;Positive
1281;Pemudik Bergembol Kardus Mulai Padati Jalur Pantura;0.34;0.42000000000000004;Positive
1282;35 Ribu Pemudik Padati Terminal Purabaya Surabaya;0.34;0.42000000000000004;Positive
1283;Kementerian PUPR Pastikan Kesiapan 18.317 Km Jalur Mudik;0.34;0.42000000000000004;Positive
1284;Kementerian PUPR Serap Rp27,4 Triliun Anggaran Sampai 29 Juni;0.34;0.42000000000000004;Positive
1285;Jembatan Sipait Siap Dilalui Pemudik Jalur Pantura;0.34;0.42000000000000004;Positive
1286;Di Persidangan, Politikus Golkar Akui Terima Uang Damayanti;0.34;0.42000000000000004;Positive
1287;Pemerintah Siapkan Unit Penambal Lubang Jalan Mudik;0.34;0.42000000000000004;Positive
1288;Tol Trans Jawa Kurangi 40 Persen Kepadatan Lalu Lintas;0.34;0.42000000000000004;Positive
1289;Jalur Pantura dan Lampung Siap Digunakan Mudik Tahun Ini;0.34;0.42000000000000004;Positive
1290;Badan Otorita Wisata Danau Toba Resmi Dibentuk Jokowi;0.34;0.42000000000000004;Positive
1291;BMKG Prediksi Arus Mudik Diiringi Dengan Cuaca Buruk;0.34;0.42000000000000004;Positive
1292;Bengawan Solo Meluap Akibat Drainase Terhambat Sampah;0.34;0.42000000000000004;Positive
1293;KPK Periksa Massal Anggota Komisi V DPR;0.34;0.42000000000000004;Positive
1294;Uji Coba Integrasi Pembayaran Tol Dimulai Hari Ini;0.34;0.42000000000000004;Positive
1295;Sampai Juni, 120 ribu Rumah Dibangun Pemerintahan Jokowi;0.34;0.42000000000000004;Positive
1296;Urai Kemacetan Bandung, Pemerintah Siapkan Jembatan Rp33,5 M;0.34;0.42000000000000004;Positive
1297;Dessy Terdakwa Suap Pelebaran Jalan Keberatan dengan Dakwaan;0.34;0.42000000000000004;Positive
1298;Penyuap Damayanti Divonis Empat Tahun Penjara;0.34;0.42000000000000004;Positive
1299;Damayanti Mengaku Terima Suap Proyek Kementerian PUPR;0.34;0.42000000000000004;Positive
1300;Enam Tol Baru Siap Digunakan Pemudik Tahun Ini;0.34;0.42000000000000004;Positive
1301;Rusun Para Jaksa di Kedoya Belum Siap Pakai;0.34;0.42000000000000004;Positive
1302;Akbar: Dukungan Setya Novanto atas Jokowi & Ahok Belum Final;0.34;0.42000000000000004;Positive
1303;Politisi NasDem Diperiksa KPK Atas Dugaan Suap Kemen PUPR;0.34;0.42000000000000004;Positive
1304;Usai Diperiksa KPK, Anak Buah Setya Novanto Panik;0.34;0.42000000000000004;Positive
1305;Ahmad Dhani Ultimatum KPK Segera Tersangkakan Ahok;0.34;0.42000000000000004;Positive
1306;KPK Periksa Anak Buah Setya Novanto di Kasus Kemen PUPR;0.34;0.42000000000000004;Positive
1307;Tol Solo - Kertosono Bisa jadi Jalur Alternatif Mudik;0.34;0.42000000000000004;Positive
1308;Pemerintah Hapus 4 Gerbang Tol dari Cikarang Sampai Brebes;0.34;0.42000000000000004;Positive
1309;Menkeu: Belanja Infrastruktur Bebas dari Pemangkasan Anggaran;0.34;0.42000000000000004;Positive
1310;Anggaran Dipangkas, Kementerian PUPR Tunda Lelang Proyek;0.34;0.42000000000000004;Positive
1311;Berhemat, Jokowi Sunat Anggaran Infrastruktur dan Pendidikan;0.34;0.42000000000000004;Positive
1312;KOI Yakin Infrastruktur Asian Games Dibangun Tepat Waktu;0.34;0.42000000000000004;Positive
1313;Warisan Asian Games: 75 Persen GBK untuk Ruang Publik;0.34;0.42000000000000004;Positive
1314;Sempat Mangkir, Andi Taufan Tiro Penuhi Panggilan KPK;0.34;0.42000000000000004;Positive
1315;KPK Limpahkan Berkas Tahap Dua Kasus Damayanti;0.34;0.42000000000000004;Positive
1316;KPK Panggil Mantan Gubernur Aceh Irwandi Yusuf;0.34;0.42000000000000004;Positive
